file_name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,MOS,distortion annotation,quality report
images/170.jpg,75,50,25,25,50,50,25,25,50,25,50,25,50,25,25,50,50,39.71,"[{""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""center""}]",The image is fair in quality. There is medium noise and artifact in the entire image. There is mild underexposure in the entire image. There is mild out of focus in the center.
images/171.jpg,75,75,50,25,50,75,75,50,100,50,75,50,50,50,50,75,100,63.24,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is good in quality. There is mild noise and artifact in the entire image.
images/172.jpg,75,75,50,50,50,25,50,75,100,50,50,50,50,50,50,75,100,60.29,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""center""}]",The image is fair in quality. There is mild underexposure in the center. There is mild out of focus in the center.
images/173.jpg,75,75,25,50,50,100,50,50,75,25,75,50,50,75,50,75,75,60.29,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild out of focus in the center. There is mild noise and artifact in the entire image.
images/174.jpg,25,25,25,25,50,25,25,25,25,25,50,50,25,25,25,75,25,32.35,"[{""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""motion blur"", ""position"": ""center""}]",The image is poor in quality. There is strong noise and artifact in the entire image. There is mild motion blur in the center.
images/175.jpg,25,50,50,50,50,75,75,50,75,50,75,50,75,50,50,50,75,57.35,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image. There is medium out of focus in the center. There is mild noise and artifact in the entire image.
images/176.jpg,0,25,25,25,25,0,25,25,25,25,25,25,25,0,25,50,25,22.06,"[{""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""center bottom""}, {""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is poor in quality. There is medium noise and artifact in the entire image. There is mild out of focus in the center bottom. There is medium underexposure in the entire image.
images/177.jpg,75,75,50,50,50,25,75,25,50,25,50,50,50,75,50,75,50,52.94,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""right""}]",The image is fair in quality. There is mild out of focus in the right.
images/178.jpg,50,75,50,50,50,75,75,50,75,50,75,50,50,75,50,50,50,58.82,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/179.jpg,75,75,50,50,50,75,75,50,75,50,75,50,50,75,75,50,75,63.24,"[{""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is good in quality. There is medium underexposure in the entire image.
images/180.jpg,50,50,75,50,25,50,100,50,75,50,75,50,75,75,50,50,75,60.29,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/181.jpg,75,100,75,50,50,75,75,50,75,50,25,50,50,50,50,50,75,60.29,"[{""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is medium underexposure in the entire image.
images/182.jpg,50,50,50,50,75,75,75,50,75,50,75,50,50,75,50,50,75,60.29,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}]",The image is fair in quality. There is mild overexposure in the center.
images/183.jpg,25,75,50,50,50,50,50,75,100,50,75,25,25,100,50,75,75,58.82,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""bottom""}]",The image is fair in quality. There is mild overexposure in the center. There is medium overexposure in the bottom.
images/184.jpg,50,75,50,25,50,50,50,50,100,50,50,50,50,75,50,75,75,57.35,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""center""}]",The image is fair in quality. There is mild out of focus in the center.
images/185.jpg,0,25,0,0,25,0,25,25,25,25,25,25,25,0,0,0,25,14.71,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is poor in quality. There is strong out of focus in the entire image. There is medium noise and artifact in the entire image.
images/186.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image. There is strong noise and artifact in the entire image.
images/187.jpg,50,25,25,50,25,0,50,25,25,25,25,25,50,50,25,25,75,33.82,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is poor in quality. There is mild out of focus in the entire image.
images/188.jpg,50,75,75,50,50,75,50,50,75,50,75,50,75,100,75,50,75,64.71,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is good in quality. There is mild underexposure in the entire image.
images/189.jpg,25,25,25,25,25,25,25,25,25,0,0,0,25,25,25,25,25,20.59,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""center""}, {""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""bottom left""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is poor in quality. There is strong out of focus in the center. There is strong out of focus in the bottom left. There is medium out of focus in the entire image.
images/190.jpg,25,50,50,50,50,50,50,50,50,50,50,50,25,100,75,50,100,54.41,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""bottom right""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""center""}]",The image is fair in quality. There is mild overexposure in the bottom right. There is mild noise and artifact in the center.
images/191.jpg,25,50,25,25,25,0,25,25,25,25,25,25,25,25,25,50,50,27.94,"[{""magnitude"": ""mild"", ""factor"": ""motion blur"", ""position"": ""center""}, {""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is poor in quality. There is mild motion blur in the center. There is strong out of focus in the center. There is medium underexposure in the entire image.
images/192.jpg,25,25,50,25,50,0,25,25,25,50,25,25,25,50,50,50,50,33.82,"[{""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is poor in quality. There is strong noise and artifact in the entire image.
images/193.jpg,25,75,50,25,25,25,50,50,75,50,50,50,25,50,25,50,25,42.65,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the center. There is medium noise and artifact in the entire image.
images/194.jpg,75,75,50,50,50,100,50,50,50,75,75,50,50,75,100,75,75,66.18,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is good in quality. There is mild overexposure in the center. There is mild noise and artifact in the entire image.
images/195.jpg,50,50,50,50,50,50,50,50,75,50,50,50,75,50,75,75,50,55.88,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/196.jpg,25,25,25,25,25,25,25,25,25,25,25,50,25,25,50,25,50,29.41,"[{""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is poor in quality. There is medium out of focus in the entire image.
images/197.jpg,75,75,50,25,50,75,75,50,75,50,50,50,50,75,50,50,75,58.82,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/198.jpg,75,50,25,25,0,50,25,25,25,25,25,25,25,25,25,25,25,29.41,"[{""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is poor in quality. There is medium underexposure in the entire image. There is medium out of focus in the entire image. There is medium noise and artifact in the entire image.
images/199.jpg,75,50,50,25,50,100,50,50,50,50,50,50,50,50,50,50,50,52.94,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/200.jpg,100,100,75,50,75,100,100,75,75,50,75,50,75,75,100,50,75,76.47,[],The image is good in quality. 
images/201.jpg,25,50,25,50,50,75,50,50,75,25,50,50,25,75,50,75,100,52.94,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center top""}]",The image is fair in quality. There is mild overexposure in the center. There is medium noise and artifact in the center. There is mild overexposure in the center top.
images/202.jpg,50,75,25,25,75,50,50,100,75,50,75,25,50,100,50,75,75,60.29,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the entire image.
images/203.jpg,25,75,50,50,25,75,50,50,50,100,75,25,75,100,50,50,50,57.35,"[{""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is medium underexposure in the entire image. There is mild noise and artifact in the entire image.
images/204.jpg,100,75,25,75,50,50,50,50,75,50,50,50,75,100,75,75,75,64.71,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is good in quality. There is mild noise and artifact in the entire image.
images/205.jpg,50,50,25,50,25,25,25,50,25,25,50,50,25,50,25,50,25,36.76,"[{""magnitude"": ""strong"", ""factor"": ""overexposure"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is poor in quality. There is strong overexposure in the entire image. There is medium out of focus in the entire image.
images/206.jpg,50,75,25,50,50,50,50,25,100,50,50,50,75,50,50,50,75,54.41,"[{""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""bottom""}]",The image is fair in quality. There is medium overexposure in the center. There is mild out of focus in the bottom.
images/207.jpg,50,25,50,50,50,100,50,50,50,25,50,50,50,50,75,50,75,52.94,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild noise and artifact in the entire image.
images/208.jpg,0,25,0,0,25,25,50,0,25,0,0,50,25,25,50,25,0,19.12,"[{""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""left""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""right""}]",The image is poor in quality. There is medium underexposure in the entire image. There is mild out of focus in the left. There is medium out of focus in the right.
images/209.jpg,75,100,50,50,50,75,50,50,100,75,75,75,75,100,75,75,100,73.53,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is good in quality. There is mild overexposure in the entire image.
images/210.jpg,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,2.94,"[{""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is bad in quality. There is strong noise and artifact in the entire image. There is medium out of focus in the entire image.
images/211.jpg,75,25,25,50,50,50,25,50,75,50,75,25,50,50,25,25,50,45.59,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""right""}]",The image is fair in quality. There is mild out of focus in the right.
images/212.jpg,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1.47,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image. There is strong noise and artifact in the entire image.
images/213.jpg,25,75,50,50,25,75,25,75,50,50,25,25,50,50,50,50,75,48.53,"[{""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is medium out of focus in the center. There is mild underexposure in the entire image.
images/214.jpg,50,50,75,50,50,100,50,50,75,50,100,50,50,50,50,25,75,58.82,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/215.jpg,75,75,75,25,50,75,25,50,75,50,50,25,50,100,50,50,75,57.35,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the entire image.
images/216.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image. There is strong noise and artifact in the entire image.
images/217.jpg,75,50,50,50,50,75,50,50,75,50,75,25,25,75,50,50,75,55.88,"[{""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""center top""}, {""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""center left""}]",The image is fair in quality. There is medium overexposure in the center. There is medium underexposure in the center top. There is medium underexposure in the center left.
images/218.jpg,50,100,50,50,50,25,50,50,75,75,75,50,50,75,50,50,50,57.35,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/219.jpg,50,75,25,0,25,50,25,25,50,25,25,25,25,50,25,50,50,35.29,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""left""}, {""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is poor in quality. There is mild out of focus in the left. There is mild underexposure in the entire image.
images/220.jpg,75,100,50,50,25,75,75,50,100,50,50,50,50,75,50,50,75,61.76,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""left""}]",The image is fair in quality. There is mild overexposure in the left.
images/221.jpg,50,50,50,50,25,50,50,50,50,50,75,50,50,75,50,50,50,51.47,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/222.jpg,50,25,50,25,50,25,50,50,75,50,50,50,50,50,50,25,75,47.06,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""center""}]",The image is fair in quality. There is mild noise and artifact in the entire image. There is mild overexposure in the entire image. There is medium out of focus in the center.
images/223.jpg,0,25,25,25,50,0,25,50,50,25,50,25,25,75,50,50,50,35.29,"[{""magnitude"": ""strong"", ""factor"": ""motion blur"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""motion blur"", ""position"": ""left""}]",The image is poor in quality. There is strong motion blur in the center. There is mild noise and artifact in the entire image. There is medium motion blur in the left.
images/224.jpg,50,75,50,50,50,75,50,75,75,50,50,25,75,75,50,75,50,58.82,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild noise and artifact in the entire image.
images/225.jpg,75,75,75,50,50,75,50,50,50,50,50,50,50,75,50,50,50,57.35,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild noise and artifact in the entire image.
images/226.jpg,50,75,50,50,50,75,75,75,100,50,50,50,50,75,50,75,75,63.24,"[{""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is good in quality. There is medium noise and artifact in the entire image.
images/227.jpg,75,50,50,50,50,75,50,50,50,50,50,50,50,75,50,75,75,57.35,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the entire image.
images/228.jpg,25,25,50,25,50,25,25,50,75,25,75,50,25,50,75,75,75,47.06,"[{""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""motion blur"", ""position"": ""entire image""}]",The image is fair in quality. There is strong noise and artifact in the entire image. There is medium out of focus in the entire image. There is mild motion blur in the entire image.
images/229.jpg,75,50,50,50,50,50,50,50,50,50,25,50,50,75,50,50,50,51.47,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the center. There is medium noise and artifact in the entire image.
images/230.jpg,75,50,50,50,25,75,75,50,50,50,100,75,75,75,75,50,50,61.76,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is fair in quality. There is mild out of focus in the entire image.
images/231.jpg,25,50,25,50,50,50,50,25,75,25,25,50,50,75,75,25,50,45.59,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/232.jpg,50,75,75,50,50,100,50,50,75,50,75,50,50,100,50,75,50,63.24,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""center""}]",The image is good in quality. There is mild noise and artifact in the entire image. There is mild out of focus in the center.
images/233.jpg,50,75,50,50,50,50,25,50,75,50,50,50,50,75,50,75,75,55.88,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""center top""}]",The image is fair in quality. There is mild underexposure in the center. There is medium out of focus in the center top.
images/234.jpg,50,50,50,50,50,75,50,50,50,50,75,50,50,75,50,50,75,55.88,"[{""magnitude"": ""mild"", ""factor"": ""out of focus"", ""position"": ""center""}]",The image is fair in quality. There is mild out of focus in the center.
images/235.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image. There is strong noise and artifact in the entire image.
images/236.jpg,50,50,50,25,50,75,50,50,50,50,75,25,50,100,50,50,75,54.41,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""center bottom""}, {""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the center. There is medium overexposure in the center bottom. There is medium noise and artifact in the entire image.
images/237.jpg,0,0,25,25,25,0,25,25,25,0,25,25,25,25,25,25,0,17.65,"[{""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is poor in quality. There is strong noise and artifact in the entire image. There is mild overexposure in the entire image.
images/238.jpg,25,50,50,25,50,75,50,50,50,50,50,50,50,25,50,25,75,47.06,"[{""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""bottom""}, {""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is medium out of focus in the bottom. There is mild underexposure in the entire image.
images/239.jpg,75,75,25,25,50,50,50,75,75,50,50,50,25,100,50,75,75,57.35,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild noise and artifact in the entire image. There is mild underexposure in the entire image.
images/240.jpg,25,50,50,50,50,75,25,50,25,50,50,50,50,25,50,25,50,44.12,"[{""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild noise and artifact in the entire image. There is mild underexposure in the entire image.
images/241.jpg,50,50,50,50,25,50,50,50,100,50,75,50,50,75,50,75,100,58.82,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image. There is mild noise and artifact in the entire image.
images/242.jpg,75,75,75,75,50,75,75,50,50,75,50,50,50,100,50,75,75,66.18,[],The image is good in quality. 
images/243.jpg,75,50,50,50,50,100,50,50,50,50,25,50,25,75,50,50,50,52.94,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/244.jpg,50,50,50,50,50,75,50,75,100,50,50,50,50,100,50,50,50,58.82,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the entire image.
images/245.jpg,50,75,50,50,75,50,50,75,75,75,50,25,50,100,50,75,75,61.76,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is fair in quality. There is mild overexposure in the center. There is mild noise and artifact in the entire image.
images/246.jpg,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,2.94,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image. There is strong noise and artifact in the entire image.
images/247.jpg,75,50,75,50,50,100,50,50,50,75,75,50,75,100,50,50,75,64.71,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is good in quality. There is mild underexposure in the entire image.
images/248.jpg,75,75,75,50,75,75,50,75,50,50,75,50,50,75,75,50,75,64.71,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is good in quality. There is mild underexposure in the entire image.
images/249.jpg,50,75,50,50,50,75,50,25,100,50,100,75,25,75,75,75,100,64.71,"[{""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""bottom right""}, {""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""top left""}, {""magnitude"": ""medium"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is good in quality. There is medium overexposure in the bottom right. There is mild overexposure in the top left. There is medium noise and artifact in the entire image.
images/250.jpg,0,0,0,0,25,0,0,0,0,0,0,0,25,25,0,0,0,4.41,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image.
images/251.jpg,75,75,25,25,50,75,50,50,50,50,50,25,50,25,50,75,50,50.0,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""top left""}, {""magnitude"": ""mild"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""top left""}]",The image is fair in quality. There is mild overexposure in the top left. There is mild noise and artifact in the entire image. There is medium out of focus in the top left.
images/252.jpg,50,50,25,25,50,50,25,25,50,25,25,25,25,50,25,25,25,33.82,"[{""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is poor in quality. There is medium overexposure in the entire image. There is medium out of focus in the entire image.
images/253.jpg,50,75,50,50,75,100,50,50,75,75,75,50,50,100,75,75,75,67.65,"[{""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is good in quality. There is medium underexposure in the entire image.
images/254.jpg,75,75,25,50,50,50,50,50,50,50,50,50,50,100,75,75,75,58.82,"[{""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is medium overexposure in the entire image.
images/255.jpg,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,0,8.82,"[{""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}, {""magnitude"": ""medium"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is bad in quality. There is strong noise and artifact in the entire image. There is medium underexposure in the entire image.
images/256.jpg,50,75,50,50,50,75,25,75,75,50,75,50,75,75,75,50,75,61.76,"[{""magnitude"": ""mild"", ""factor"": ""underexposure"", ""position"": ""entire image""}]",The image is fair in quality. There is mild underexposure in the entire image.
images/257.jpg,50,75,75,50,50,25,75,75,75,75,100,50,75,75,50,75,75,66.18,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""entire image""}]",The image is good in quality. There is mild overexposure in the entire image.
images/258.jpg,75,75,75,75,75,75,75,75,100,75,75,75,50,100,75,75,75,76.47,"[{""magnitude"": ""medium"", ""factor"": ""overexposure"", ""position"": ""center right""}]",The image is good in quality. There is medium overexposure in the center right.
images/259.jpg,50,50,25,50,50,75,50,50,75,50,75,50,75,75,50,50,75,57.35,"[{""magnitude"": ""mild"", ""factor"": ""overexposure"", ""position"": ""center top""}]",The image is fair in quality. There is mild overexposure in the center top.
images/260.jpg,50,75,25,75,75,100,50,75,100,75,100,50,75,100,75,75,100,75.0,[],The image is good in quality. 
images/261.jpg,0,25,0,0,25,0,25,0,0,0,25,25,0,0,0,25,0,8.82,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}, {""magnitude"": ""strong"", ""factor"": ""noise and artifact"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image. There is strong noise and artifact in the entire image.
images/262.jpg,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,"[{""magnitude"": ""strong"", ""factor"": ""out of focus"", ""position"": ""entire image""}]",The image is bad in quality. There is strong out of focus in the entire image.
images/263.jpg,75,75,50,50,50,100,75,75,75,50,75,50,50,75,50,75,100,67.65,[],The image is good in quality. 
